level1,level2,pattern,weight
liwc,insight,infer,1
liwc,insight,inferr*,1
liwc,insight,infers,1
liwc,insight,info,1
liwc,insight,inform,1
liwc,insight,information,1
liwc,insight,informative*,1
liwc,insight,informed,1
liwc,insight,informing,1
liwc,insight,informs,1
liwc,insight,inquir*,1
liwc,insight,insight*,1
liwc,insight,inspir*,1
liwc,insight,interpret*,1
liwc,insight,justif*,1
liwc,insight,knew,1
liwc,insight,know,1
liwc,insight,knowab*,1
liwc,insight,knower*,1
liwc,insight,knowing,1
liwc,insight,knowledg*,1
liwc,insight,known,1
liwc,insight,knows,1
liwc,insight,learn*,1
liwc,insight,lesson*,1
liwc,insight,link*,1
liwc,insight,logic*,1
liwc,insight,mean,1
liwc,insight,meaning*,1
liwc,insight,means,1
liwc,insight,meant,1
liwc,insight,memor*,1
liwc,insight,misunder*,1
liwc,insight,motiv*,1
liwc,insight,notice*,1
liwc,insight,noticing,1
liwc,insight,perceiv*,1
liwc,insight,percept*,1
liwc,insight,ponder*,1
liwc,insight,prefer*,1
liwc,insight,presum*,1
liwc,insight,prove*,1
liwc,insight,proving,1
liwc,insight,quer*,1
liwc,insight,question*,1
liwc,insight,rational*,1
liwc,insight,realiz*,1
liwc,insight,rearrang*,1
liwc,insight,reason*,1
liwc,insight,recall*,1
liwc,insight,reckon*,1
liwc,insight,recogni*,1
liwc,insight,recollect*,1
liwc,insight,reconcil*,1
liwc,insight,reconsider*,1
liwc,insight,reconstruct*,1
liwc,insight,reevaluat*,1
liwc,insight,refer*,1
liwc,insight,reflect*,1
liwc,insight,relate*,1
liwc,insight,relating,1
liwc,insight,relation,1
liwc,insight,rememb*,1
liwc,insight,reorgani*,1
liwc,insight,resolu*,1
liwc,insight,resolv*,1
liwc,insight,restructur*,1
liwc,insight,rethink*,1
liwc,insight,reveal*,1
liwc,insight,revelat*,1
liwc,insight,secret,1
liwc,insight,secrets,1
liwc,insight,seem,1
liwc,insight,seemed,1
liwc,insight,seeming*,1
liwc,insight,seems,1
liwc,insight,sense,1
liwc,insight,sensed,1
liwc,insight,senses,1
liwc,insight,sensing,1
liwc,insight,solution*,1
liwc,insight,solve,1
liwc,insight,solved,1
liwc,insight,solves,1
liwc,insight,solving,1
liwc,insight,statement*,1
liwc,insight,suspect*,1
liwc,insight,suspicio*,1
liwc,insight,think,1
liwc,insight,thinker*,1
liwc,insight,thinking*,1
liwc,insight,thinks,1
liwc,insight,thought,1
liwc,insight,thoughts,1
liwc,insight,unaccept*,1
liwc,insight,unaware*,1
liwc,insight,understand,1
liwc,insight,understandab*,1
liwc,insight,understanding*,1
liwc,insight,understands,1
liwc,insight,understood,1
liwc,insight,unrelat*,1
liwc,insight,wonder,1
liwc,insight,wondered,1
liwc,insight,wondering,1
liwc,insight,wonders,1
liwc,cause,activat*,1
liwc,cause,affect,1
liwc,cause,affected,1
liwc,cause,affecting,1
liwc,cause,affects,1
liwc,cause,aggravat*,1
liwc,cause,allow*,1
liwc,cause,attribut*,1
liwc,cause,based,1
liwc,cause,bases,1
liwc,cause,basis,1
liwc,cause,because,1
liwc,cause,boss*,1
liwc,cause,caus*,1
liwc,cause,change,1
liwc,cause,changed,1
liwc,cause,changes,1
liwc,cause,changing,1
liwc,cause,compel*,1
liwc,cause,compliance,1
liwc,cause,complie*,1
liwc,cause,comply*,1
liwc,cause,conclud*,1
liwc,cause,consequen*,1
liwc,cause,control*,1
liwc,cause,cos,1
liwc,cause,coz,1
liwc,cause,create*,1
liwc,cause,creati*,1
liwc,cause,cuz,1
liwc,cause,deduc*,1
liwc,cause,depend,1
liwc,cause,depended,1
liwc,cause,depending,1
liwc,cause,depends,1
liwc,cause,effect*,1
liwc,cause,elicit*,1
liwc,cause,experiment,1
liwc,cause,force*,1
liwc,cause,foundation*,1
liwc,cause,founded,1
liwc,cause,founder*,1
liwc,cause,generate*,1
liwc,cause,generating,1
liwc,cause,generator*,1
liwc,cause,hence,1
liwc,cause,how,1
liwc,cause,hows,1
liwc,cause,ignit*,1
liwc,cause,implica*,1
liwc,cause,implie*,1
liwc,cause,imply*,1
liwc,cause,inact*,1
liwc,cause,independ*,1
liwc,cause,induc*,1
liwc,cause,infer,1
liwc,cause,inferr*,1
liwc,cause,infers,1
liwc,cause,influenc*,1
liwc,cause,intend*,1
liwc,cause,intent*,1
liwc,cause,justif*,1
liwc,cause,launch*,1
liwc,cause,lead*,1
liwc,cause,led,1
liwc,cause,made,1
liwc,cause,make,1
liwc,cause,maker*,1
liwc,cause,makes,1
liwc,cause,making,1
liwc,cause,manipul*,1
liwc,cause,misle*,1
liwc,cause,motiv*,1
liwc,cause,obedien*,1
liwc,cause,obey*,1
liwc,cause,origin,1
liwc,cause,originat*,1
liwc,cause,origins,1
liwc,cause,outcome*,1
liwc,cause,permit*,1
liwc,cause,pick,1
liwc,cause,produc*,1
liwc,cause,provoc*,1
liwc,cause,provok*,1
liwc,cause,purpose*,1
liwc,cause,rational*,1
liwc,cause,react*,1
liwc,cause,reason*,1
liwc,cause,response,1
liwc,cause,result*,1
liwc,cause,root*,1
liwc,cause,since,1
liwc,cause,solution*,1
liwc,cause,solve,1
liwc,cause,solved,1
liwc,cause,solves,1
liwc,cause,solving,1
liwc,cause,source*,1
liwc,cause,stimul*,1
liwc,cause,therefor*,1
liwc,cause,thus,1
liwc,cause,trigger*,1
liwc,cause,use,1
liwc,cause,used,1
liwc,cause,uses,1
liwc,cause,using,1
liwc,cause,why,1
liwc,discrep,besides,1
liwc,discrep,could,1
liwc,discrep,couldnt,1
liwc,discrep,couldn,1
liwc,discrep,couldve,1
liwc,discrep,desir*,1
liwc,discrep,expect*,1
liwc,discrep,hope,1
liwc,discrep,hoped,1
liwc,discrep,hopeful,1
liwc,discrep,hopefully,1
liwc,discrep,hopefulness,1
liwc,discrep,hopes,1
liwc,discrep,hoping,1
liwc,discrep,ideal*,1
liwc,discrep,if,1
liwc,discrep,impossib*,1
liwc,discrep,inadequa*,1
liwc,discrep,lack*,1
liwc,discrep,liabilit*,1
liwc,discrep,mistak*,1
liwc,discrep,must,1
liwc,discrep,mustnt,1
liwc,discrep,mustn,1
liwc,discrep,mustve,1
liwc,discrep,need,1
liwc,discrep,needed,1
liwc,discrep,needing,1
liwc,discrep,neednt,1
liwc,discrep,needn,1
liwc,discrep,needs,1
liwc,discrep,normal,1
liwc,discrep,ought,1
liwc,discrep,oughta,1
liwc,discrep,oughtnt,1
liwc,discrep,oughtn,1
liwc,discrep,oughtve,1
liwc,discrep,outstanding,1
liwc,discrep,prefer*,1
liwc,discrep,problem*,1
liwc,discrep,rather,1
liwc,discrep,regardless,1
liwc,discrep,regret*,1
liwc,discrep,should,1
liwc,discrep,shouldnt,1
liwc,discrep,shouldn,1
liwc,discrep,shoulds,1
liwc,discrep,shouldve,1
liwc,discrep,undesire*,1
liwc,discrep,undo,1
liwc,discrep,unneccess*,1
liwc,discrep,unneed*,1
liwc,discrep,unwant*,1
liwc,discrep,wanna,1
liwc,discrep,want,1
liwc,discrep,wanted,1
liwc,discrep,wanting,1
liwc,discrep,wants,1
liwc,discrep,wish,1
liwc,discrep,wished,1
liwc,discrep,wishes,1
liwc,discrep,wishing,1
liwc,discrep,would,1
liwc,discrep,wouldnt,1
liwc,discrep,wouldn,1
liwc,discrep,wouldve,1
liwc,discrep,yearn*,1
liwc,tentat,allot,1
liwc,tentat,almost,1
liwc,tentat,alot,1
liwc,tentat,ambigu*,1
liwc,tentat,any,1
liwc,tentat,anybod*,1
liwc,tentat,anyhow,1
liwc,tentat,anyone*,1
liwc,tentat,anything,1
liwc,tentat,anytime,1
liwc,tentat,anywhere,1
liwc,tentat,apparently,1
liwc,tentat,appear,1
liwc,tentat,appeared,1
liwc,tentat,appearing,1
liwc,tentat,appears,1
liwc,tentat,approximat*,1
liwc,tentat,arbitrar*,1
liwc,tentat,assum*,1
liwc,tentat,barely,1
liwc,tentat,bet,1
liwc,tentat,bets,1
liwc,tentat,betting,1
liwc,tentat,blur*,1
liwc,tentat,borderline*,1
liwc,tentat,chance,1
liwc,tentat,confus*,1
liwc,tentat,contingen*,1
liwc,tentat,depend,1
liwc,tentat,depended,1
liwc,tentat,depending,1
liwc,tentat,depends,1
liwc,tentat,disorient*,1
liwc,tentat,doubt*,1
liwc,tentat,dubious*,1
liwc,tentat,dunno,1
liwc,tentat,fairly,1
liwc,tentat,fuzz*,1
liwc,tentat,generally,1
liwc,tentat,guess,1
liwc,tentat,guessed,1
liwc,tentat,guesses,1
liwc,tentat,guessing,1
liwc,tentat,halfass*,1
liwc,tentat,hardly,1
liwc,tentat,hazie*,1
liwc,tentat,hazy,1
liwc,tentat,hesita*,1
liwc,tentat,hope,1
liwc,tentat,hoped,1
liwc,tentat,hopeful,1
liwc,tentat,hopefully,1
liwc,tentat,hopefulness,1
liwc,tentat,hopes,1
liwc,tentat,hoping,1
liwc,tentat,hypothes*,1
liwc,tentat,hypothetic*,1
liwc,tentat,if,1
liwc,tentat,incomplet*,1
liwc,tentat,indecis*,1
liwc,tentat,indefinit*,1
liwc,tentat,indetermin*,1
liwc,tentat,indirect*,1
liwc,tentat,kind (of),1
liwc,tentat,kinda,1
liwc,tentat,kindof,1
liwc,tentat,likel*,1
liwc,tentat,lot,1
liwc,tentat,lotof,1
liwc,tentat,lots,1
liwc,tentat,lotsa,1
liwc,tentat,lotta,1
liwc,tentat,luck,1
liwc,tentat,lucked,1
liwc,tentat,lucki*,1
liwc,tentat,luckless*,1
liwc,tentat,lucks,1
liwc,tentat,lucky,1
liwc,tentat,mainly,1
liwc,tentat,marginal*,1
liwc,tentat,may,1
liwc,tentat,maybe,1
liwc,tentat,might,1
liwc,tentat,mightve,1
liwc,tentat,most,1
liwc,tentat,mostly,1
liwc,tentat,myster*,1
liwc,tentat,nearly,1
liwc,tentat,obscur*,1
liwc,tentat,occasional*,1
liwc,tentat,often,1
liwc,tentat,opinion,1
liwc,tentat,option,1
liwc,tentat,or,1
liwc,tentat,overall,1
liwc,tentat,partly,1
liwc,tentat,perhaps,1
liwc,tentat,possib*,1
liwc,tentat,practically,1
liwc,tentat,pretty,1
liwc,tentat,probable,1
liwc,tentat,probablistic*,1
liwc,tentat,probably,1
liwc,tentat,puzzl*,1
liwc,tentat,question*,1
liwc,tentat,quite,1
liwc,tentat,random*,1
liwc,tentat,seem,1
liwc,tentat,seemed,1
liwc,tentat,seeming*,1
liwc,tentat,seems,1
liwc,tentat,shaki*,1
liwc,tentat,shaky,1
liwc,tentat,some,1
liwc,tentat,somebod*,1
liwc,tentat,somehow,1
liwc,tentat,someone*,1
liwc,tentat,something*,1
liwc,tentat,sometime,1
liwc,tentat,sometimes,1
liwc,tentat,somewhat,1
liwc,tentat,sort,1
liwc,tentat,sorta,1
liwc,tentat,sortof,1
liwc,tentat,sorts,1
liwc,tentat,sortsa,1
liwc,tentat,spose,1
liwc,tentat,suppose,1
liwc,tentat,supposed,1
liwc,tentat,supposes,1
liwc,tentat,supposing,1
liwc,tentat,supposition*,1
liwc,tentat,tempora*,1
liwc,tentat,tentativ*,1
liwc,tentat,theor*,1
liwc,tentat,typically,1
liwc,tentat,uncertain*,1
liwc,tentat,unclear*,1
liwc,tentat,undecided*,1
liwc,tentat,undetermin*,1
liwc,tentat,unknow*,1
liwc,tentat,unlikel*,1
liwc,tentat,unluck*,1
liwc,tentat,unresolv*,1
liwc,tentat,unsettl*,1
liwc,tentat,unsure*,1
liwc,tentat,usually,1
liwc,tentat,vague*,1
liwc,tentat,variab*,1
liwc,tentat,varies,1
liwc,tentat,vary,1
liwc,tentat,wonder,1
liwc,tentat,wondered,1
liwc,tentat,wondering,1
liwc,tentat,wonders,1
liwc,certain,absolute,1
liwc,certain,absolutely,1
liwc,certain,accura*,1
liwc,certain,all,1
liwc,certain,altogether,1
liwc,certain,always,1
liwc,certain,apparent,1
liwc,certain,assur*,1
liwc,certain,blatant*,1
liwc,certain,certain*,1
liwc,certain,clear,1
liwc,certain,clearly,1
liwc,certain,commit,1
liwc,certain,commitment*,1
liwc,certain,commits,1
liwc,certain,committ*,1
liwc,certain,complete,1
liwc,certain,completed,1
liwc,certain,completely,1
liwc,certain,completes,1
liwc,certain,confidence,1
liwc,certain,confident,1
liwc,certain,confidently,1
liwc,certain,correct*,1
liwc,certain,defined,1
liwc,certain,definite,1
liwc,certain,definitely,1
liwc,certain,definitive*,1
liwc,certain,directly,1
liwc,certain,distinct*,1
liwc,certain,entire*,1
liwc,certain,essential,1
liwc,certain,ever,1
liwc,certain,every,1
liwc,certain,everybod*,1
liwc,certain,everything*,1
liwc,certain,evident*,1
liwc,certain,exact*,1
liwc,certain,explicit*,1
liwc,certain,extremely,1
liwc,certain,fact,1
liwc,certain,facts,1
liwc,certain,factual*,1
liwc,certain,forever,1
liwc,certain,frankly,1
liwc,certain,fundamental,1
liwc,certain,fundamentalis*,1
liwc,certain,fundamentally,1
liwc,certain,fundamentals,1
liwc,certain,guarant*,1
liwc,certain,implicit*,1
liwc,certain,indeed,1
liwc,certain,inevitab*,1
liwc,certain,infallib*,1
liwc,certain,invariab*,1
liwc,certain,irrefu*,1
liwc,certain,must,1
liwc,certain,mustnt,1
liwc,certain,mustn,1
liwc,certain,mustve,1
liwc,certain,necessar*,1
liwc,certain,never,1
liwc,certain,obvious*,1
liwc,certain,perfect*,1
liwc,certain,positiv*,1
liwc,certain,precis*,1
liwc,certain,proof,1
liwc,certain,prove*,1
liwc,certain,pure*,1
liwc,certain,sure*,1
liwc,certain,total,1
liwc,certain,totally,1
liwc,certain,TRUE,1
liwc,certain,truest,1
liwc,certain,truly,1
liwc,certain,truth*,1
liwc,certain,unambigu*,1
liwc,certain,undeniab*,1
liwc,certain,undoubt*,1
liwc,certain,unquestion*,1
liwc,certain,wholly,1
liwc,inhib,abandon*,1
liwc,inhib,abstain*,1
liwc,inhib,anal,1
liwc,inhib,avert*,1
liwc,inhib,avoid*,1
liwc,inhib,ban,1
liwc,inhib,banned,1
liwc,inhib,banning,1
liwc,inhib,bans,1
liwc,inhib,barrier*,1
liwc,inhib,binding,1
liwc,inhib,block,1
liwc,inhib,blocked,1
liwc,inhib,blocker*,1
liwc,inhib,blocking,1
liwc,inhib,blocks,1
liwc,inhib,bound*,1
liwc,inhib,brake*,1
liwc,inhib,bridle*,1
liwc,inhib,careful*,1
liwc,inhib,caut*,1
liwc,inhib,cease*,1
liwc,inhib,ceasing,1
liwc,inhib,compulsiv*,1
liwc,inhib,confin*,1
liwc,inhib,conflict*,1
liwc,inhib,conserv*,1
liwc,inhib,constrain*,1
liwc,inhib,constrict*,1
liwc,inhib,contain*,1
liwc,inhib,contradic*,1
liwc,inhib,control*,1
liwc,inhib,curb*,1
liwc,inhib,curtail*,1
liwc,inhib,defenc*,1
liwc,inhib,defens*,1
liwc,inhib,delay*,1
liwc,inhib,denia*,1
liwc,inhib,denie*,1
liwc,inhib,deny*,1
liwc,inhib,disciplin*,1
liwc,inhib,discourag*,1
liwc,inhib,disregard*,1
liwc,inhib,duti*,1
liwc,inhib,duty,1
liwc,inhib,enclos*,1
liwc,inhib,fenc*,1
liwc,inhib,forbid*,1
liwc,inhib,forgot*,1
liwc,inhib,guard*,1
liwc,inhib,halt*,1
liwc,inhib,hangup*,1
liwc,inhib,harness*,1
liwc,inhib,held,1
liwc,inhib,hesita*,1
liwc,inhib,hold*,1
liwc,inhib,ignor*,1
liwc,inhib,inhib*,1
liwc,inhib,interfer*,1
liwc,inhib,keep,1
liwc,inhib,keeping*,1
liwc,inhib,keeps,1
liwc,inhib,kept,1
liwc,inhib,limit*,1
liwc,inhib,neglect*,1
liwc,inhib,obstac*,1
liwc,inhib,oppos*,1
liwc,inhib,prevent*,1
liwc,inhib,prohib*,1
liwc,inhib,protect*,1
liwc,inhib,prude,1
liwc,inhib,prudes,1
liwc,inhib,prudish*,1
liwc,inhib,refrain*,1
liwc,inhib,refus*,1
liwc,inhib,rein*,1
liwc,inhib,reluctan*,1
liwc,inhib,repress*,1
liwc,inhib,requir*,1
liwc,inhib,reserved,1
liwc,inhib,responsib*,1
liwc,inhib,restrain*,1
liwc,inhib,restrict*,1
liwc,inhib,retain*,1
liwc,inhib,rigid*,1
liwc,inhib,safe*,1
liwc,inhib,secur*,1
liwc,inhib,stiff*,1
liwc,inhib,stop,1
liwc,inhib,stopped,1
liwc,inhib,stopper*,1
liwc,inhib,stopping,1
liwc,inhib,stops,1
liwc,inhib,stubborn*,1
liwc,inhib,subdue*,1
liwc,inhib,suppress*,1
liwc,inhib,taboo*,1
liwc,inhib,tidi*,1
liwc,inhib,tidy,1
liwc,inhib,tight*,1
liwc,inhib,uptight*,1
liwc,inhib,veto,1
liwc,inhib,wait,1
liwc,inhib,waited,1
liwc,inhib,waiting,1
liwc,inhib,waits,1
liwc,inhib,wariness,1
liwc,inhib,wary,1
liwc,inhib,withheld,1
liwc,inhib,withhold*,1
liwc,inhib,yield*,1
liwc,incl,add,1
liwc,incl,addit*,1
liwc,incl,along,1
liwc,incl,and,1
liwc,incl,around,1
liwc,incl,both,1
liwc,incl,came,1
liwc,incl,close,1
liwc,incl,come,1
liwc,incl,each,1
liwc,incl,inclu*,1
liwc,incl,inside,1
liwc,incl,into,1
liwc,incl,open,1
liwc,incl,out,1
liwc,incl,plus,1
liwc,incl,we,1
liwc,incl,with,1
liwc,excl,but,1
liwc,excl,either,1
liwc,excl,except,1
liwc,excl,exclu*,1
liwc,excl,if,1
liwc,excl,just,1
liwc,excl,not,1
liwc,excl,or,1
liwc,excl,rather,1
liwc,excl,really,1
liwc,excl,something*,1
liwc,excl,sometime,1
liwc,excl,unless,1
liwc,excl,versus,1
liwc,excl,vs,1
liwc,excl,whether,1
liwc,excl,without,1
liwc,percept,acid*,1
liwc,percept,acrid*,1
liwc,percept,aroma*,1
liwc,percept,audibl*,1
liwc,percept,audio*,1
liwc,percept,beaut*,1
liwc,percept,bitter*,1
liwc,percept,black,1
liwc,percept,blacke*,1
liwc,percept,blackish*,1
liwc,percept,blacks,1
liwc,percept,blind*,1
liwc,percept,blond*,1
liwc,percept,blue*,1
liwc,percept,boom*,1
liwc,percept,bright*,1
liwc,percept,brown*,1
liwc,percept,brush*,1
liwc,percept,butter*,1
liwc,percept,candle*,1
liwc,percept,caramel*,1
liwc,percept,caress*,1
liwc,percept,chocolate*,1
liwc,percept,choir*,1
liwc,percept,circle,1
liwc,percept,citrus*,1
liwc,percept,click*,1
liwc,percept,cold*,1
liwc,percept,cologne*,1
liwc,percept,color*,1
liwc,percept,colour*,1
liwc,percept,column*,1
liwc,percept,concert*,1
liwc,percept,cool*,1
liwc,percept,cream,1
liwc,percept,deaf*,1
liwc,percept,delectabl*,1
liwc,percept,delicious*,1
liwc,percept,deoder*,1
liwc,percept,drie*,1
liwc,percept,drily,1
liwc,percept,drool*,1
liwc,percept,dry*,1
liwc,percept,ear,1
liwc,percept,ears,1
liwc,percept,edge,1
liwc,percept,edges,1
liwc,percept,edging,1
liwc,percept,experienc*,1
liwc,percept,eye*,1
liwc,percept,eying,1
liwc,percept,feel,1
liwc,percept,feeling*,1
liwc,percept,feels,1
liwc,percept,felt,1
liwc,percept,fetid*,1
liwc,percept,finger*,1
liwc,percept,fire,1
liwc,percept,fizz*,1
liwc,percept,flavor*,1
liwc,percept,flavour*,1
liwc,percept,flexib*,1
liwc,percept,fragil*,1
liwc,percept,fragran*,1
liwc,percept,freez*,1
liwc,percept,froze*,1
liwc,percept,fruit*,1
liwc,percept,fuzz*,1
liwc,percept,gaz*,1
liwc,percept,glanc*,1
liwc,percept,glow*,1
liwc,percept,grab*,1
liwc,percept,gray*,1
liwc,percept,greas*,1
liwc,percept,green*,1
liwc,percept,grey*,1
liwc,percept,grip,1
liwc,percept,gripp*,1
liwc,percept,grips,1
liwc,percept,hair*,1
liwc,percept,hand,1
liwc,percept,handful*,1
liwc,percept,hands,1
liwc,percept,hard,1
liwc,percept,harde*,1
liwc,percept,harmon*,1
liwc,percept,hear,1
liwc,percept,heard,1
liwc,percept,hearing,1
liwc,percept,hears,1
liwc,percept,heavie*,1
liwc,percept,heavy*,1
liwc,percept,honey,1
liwc,percept,hot,1
liwc,percept,hott*,1
liwc,percept,hush*,1
liwc,percept,image*,1
liwc,percept,inaudibl*,1
liwc,percept,inhal*,1
liwc,percept,leather*,1
liwc,percept,lick*,1
liwc,percept,light,1
liwc,percept,limp*,1
liwc,percept,listen,1
liwc,percept,listened,1
liwc,percept,listener*,1
liwc,percept,listening,1
liwc,percept,listens,1
liwc,percept,lit,1
liwc,percept,look,1
liwc,percept,looked,1
liwc,percept,looker*,1
liwc,percept,looking,1
liwc,percept,looks,1
liwc,percept,loose*,1
liwc,percept,loud*,1
liwc,percept,mint*,1
liwc,percept,musi*,1
liwc,percept,nasal,1
liwc,percept,noise,1
liwc,percept,noises,1
liwc,percept,noisy,1
liwc,percept,nose*,1
liwc,percept,nostril*,1
liwc,percept,odor*,1
liwc,percept,odour*,1
liwc,percept,oil*,1
liwc,percept,orange*,1
liwc,percept,palatabl*,1
liwc,percept,perfum*,1
liwc,percept,picture,1
liwc,percept,pink*,1
liwc,percept,press,1
liwc,percept,pressed,1
liwc,percept,presser*,1
liwc,percept,presses,1
liwc,percept,pungen*,1
liwc,percept,purpl*,1
liwc,percept,quiet*,1
liwc,percept,rancid*,1
liwc,percept,rang,1
liwc,percept,rectang*,1
liwc,percept,red,1
liwc,percept,redde*,1
liwc,percept,reddish*,1
liwc,percept,redness,1
liwc,percept,reds,1
liwc,percept,reek*,1
liwc,percept,ring,1
liwc,percept,ringing,1
liwc,percept,rings,1
liwc,percept,rotten,1
liwc,percept,rough*,1
liwc,percept,round*,1
liwc,percept,rub,1
liwc,percept,rubbed,1
liwc,percept,rubbing,1
liwc,percept,rubs,1
liwc,percept,saccharine,1
liwc,percept,said,1
liwc,percept,saliv*,1
liwc,percept,salt*,1
liwc,percept,sampl*,1
liwc,percept,sand,1
liwc,percept,sands,1
liwc,percept,sandy,1
liwc,percept,sang,1
liwc,percept,savor*,1
liwc,percept,savour*,1
liwc,percept,saw,1
liwc,percept,say*,1
liwc,percept,scan,1
liwc,percept,scann*,1
liwc,percept,scans,1
liwc,percept,scent*,1
liwc,percept,scratch*,1
liwc,percept,scream*,1
liwc,percept,screen,1
liwc,percept,scrumptious*,1
liwc,percept,see,1
liwc,percept,seeing,1
liwc,percept,seen,1
liwc,percept,seer,1
liwc,percept,sees,1
liwc,percept,sharp*,1
liwc,percept,shine,1
liwc,percept,shini*,1
liwc,percept,shiny,1
liwc,percept,shout*,1
liwc,percept,sight*,1
liwc,percept,silen*,1
liwc,percept,silk*,1
liwc,percept,skin,1
liwc,percept,smell*,1
liwc,percept,smooth*,1
liwc,percept,sniff*,1
liwc,percept,snort*,1
liwc,percept,soft*,1
liwc,percept,song*,1
liwc,percept,sound*,1
liwc,percept,sour,1
liwc,percept,soure*,1
liwc,percept,souri*,1
liwc,percept,sours,1
liwc,percept,soury,1
liwc,percept,speak,1
liwc,percept,speaker*,1
liwc,percept,speaking,1
liwc,percept,speaks,1
liwc,percept,speech*,1
liwc,percept,spice,1
liwc,percept,spiced,1
liwc,percept,spices,1
liwc,percept,spicy,1
liwc,percept,spoke*,1
liwc,percept,squar*,1
liwc,percept,squeez*,1
liwc,percept,stank,1
liwc,percept,stare*,1
liwc,percept,staring,1
liwc,percept,stench*,1
liwc,percept,stink*,1
liwc,percept,stroke*,1
liwc,percept,stroki*,1
liwc,percept,stunk,1
liwc,percept,sugar*,1
liwc,percept,sumptuous*,1
liwc,percept,sunli*,1
liwc,percept,sunshin*,1
liwc,percept,sweet,1
liwc,percept,sweetness,1
liwc,percept,sweets,1
liwc,percept,tang,1
liwc,percept,tangy,1
liwc,percept,tart,1
liwc,percept,tast*,1
liwc,percept,thick*,1
liwc,percept,thin,1
liwc,percept,thinn*,1
liwc,percept,thunder*,1
liwc,percept,tight*,1
liwc,percept,tongue*,1
liwc,percept,touch*,1
liwc,percept,triang*,1
liwc,percept,unsavo*,1
liwc,percept,view,1
liwc,percept,viewer*,1
liwc,percept,viewing*,1
liwc,percept,views,1
liwc,percept,vivid*,1
liwc,percept,voic*,1
liwc,percept,waft*,1
liwc,percept,warm*,1
liwc,percept,watch*,1
liwc,percept,weight,1
liwc,percept,weighted,1
liwc,percept,weighting,1
liwc,percept,weightless*,1
liwc,percept,weightlift*,1
liwc,percept,weights,1
liwc,percept,wet,1
liwc,percept,wetly,1
liwc,percept,whiff*,1
liwc,percept,whisper*,1
liwc,percept,white*,1
liwc,percept,whitish*,1
liwc,percept,yell,1
liwc,percept,yelled,1
liwc,percept,yelling,1
liwc,percept,yellow*,1
liwc,percept,yells,1
liwc,percept,yum*,1
liwc,see,beaut*,1
liwc,see,black,1
liwc,see,blacke*,1
liwc,see,blackish*,1
liwc,see,blacks,1
liwc,see,blind*,1
liwc,see,blond*,1
liwc,see,blue*,1
liwc,see,bright*,1
liwc,see,brown*,1
liwc,see,candle*,1
liwc,see,circle,1
liwc,see,click*,1
liwc,see,color*,1
liwc,see,colour*,1
liwc,see,column*,1
liwc,see,cream,1
liwc,see,eye*,1
liwc,see,eying,1
liwc,see,gaz*,1
liwc,see,glanc*,1
liwc,see,glow*,1
liwc,see,gray*,1
liwc,see,green*,1
liwc,see,grey*,1
liwc,see,image*,1
liwc,see,lit,1
liwc,see,look,1
liwc,see,looked,1
liwc,see,looker*,1
liwc,see,looking,1
liwc,see,looks,1
liwc,see,orange*,1
liwc,see,picture,1
liwc,see,pink*,1
liwc,see,purpl*,1
liwc,see,rectang*,1
liwc,see,red,1
liwc,see,redde*,1
liwc,see,reddish*,1
liwc,see,redness,1
liwc,see,reds,1
liwc,see,round*,1
liwc,see,saw,1
liwc,see,scan,1
liwc,see,scann*,1
liwc,see,scans,1
liwc,see,screen,1
liwc,see,see,1
liwc,see,seeing,1
liwc,see,seen,1
liwc,see,seer,1
liwc,see,sees,1
liwc,see,shine,1
liwc,see,shini*,1
liwc,see,shiny,1
liwc,see,sight*,1
liwc,see,squar*,1
liwc,see,stare*,1
liwc,see,staring,1
liwc,see,sunli*,1
liwc,see,sunshin*,1
liwc,see,triang*,1
liwc,see,view,1
liwc,see,viewer*,1
liwc,see,viewing*,1
liwc,see,views,1
liwc,see,vivid*,1
liwc,see,watch*,1
liwc,see,white*,1
liwc,see,whitish*,1
liwc,see,yellow*,1
liwc,hear,audibl*,1
liwc,hear,audio*,1
liwc,hear,boom*,1
liwc,hear,choir*,1
liwc,hear,concert*,1
liwc,hear,deaf*,1
liwc,hear,ear,1
liwc,hear,ears,1
liwc,hear,harmon*,1
liwc,hear,hear,1
liwc,hear,heard,1
liwc,hear,hearing,1
liwc,hear,hears,1
liwc,hear,hush*,1
liwc,hear,inaudibl*,1
liwc,hear,listen,1
liwc,hear,listened,1
liwc,hear,listener*,1
liwc,hear,listening,1
liwc,hear,listens,1
liwc,hear,loud*,1
liwc,hear,musi*,1
liwc,hear,noise,1
liwc,hear,noises,1
liwc,hear,noisy,1
liwc,hear,quiet*,1
liwc,hear,rang,1
liwc,hear,ring,1
liwc,hear,ringing,1
liwc,hear,rings,1
liwc,hear,said,1
liwc,hear,sang,1
liwc,hear,say*,1
liwc,hear,scream*,1
liwc,hear,shout*,1
liwc,hear,silen*,1
liwc,hear,song*,1
liwc,hear,sound*,1
liwc,hear,speak,1
liwc,hear,speaker*,1
liwc,hear,speaking,1
liwc,hear,speaks,1
liwc,hear,speech*,1
liwc,hear,spoke*,1
liwc,hear,thunder*,1
liwc,hear,voic*,1
liwc,hear,whisper*,1
liwc,hear,yell,1
liwc,hear,yelled,1
liwc,hear,yelling,1
liwc,hear,yells,1
liwc,feel,brush*,1
liwc,feel,caress*,1
liwc,feel,cold*,1
